2026-03-15 14:01:32,715 [INFO] werkzeug: 127.0.0.1 - - [15/Mar/2026 14:01:32] "POST /_dash-update-component HTTP/1.1" 200 -
2026-03-15 14:01:32,775 [INFO] werkzeug: 127.0.0.1 - - [15/Mar/2026 14:01:32] "POST /_dash-update-component HTTP/1.1" 200 -
2026-03-15 14:01:32,794 [INFO] werkzeug: 127.0.0.1 - - [15/Mar/2026 14:01:32] "POST /_dash-update-component HTTP/1.1" 200 -
2026-03-15 14:01:32,795 [INFO] werkzeug: 127.0.0.1 - - [15/Mar/2026 14:01:32] "POST /_dash-update-component HTTP/1.1" 200 -
2026-03-15 14:01:32,799 [INFO] werkzeug: 127.0.0.1 - - [15/Mar/2026 14:01:32] "POST /_dash-update-component HTTP/1.1" 200 -
2026-03-15 14:01:35,705 [INFO] werkzeug: 127.0.0.1 - - [15/Mar/2026 14:01:35] "POST /_dash-update-component HTTP/1.1" 200 -
2026-03-15 14:01:35,712 [INFO] werkzeug: 127.0.0.1 - - [15/Mar/2026 14:01:35] "POST /_dash-update-component HTTP/1.1" 200 -
2026-03-15 14:01:35,790 [INFO] werkzeug: 127.0.0.1 - - [15/Mar/2026 14:01:35] "POST /_dash-update-component HTTP/1.1" 200 -
2026-03-15 14:01:35,791 [INFO] werkzeug: 127.0.0.1 - - [15/Mar/2026 14:01:35] "POST /_dash-update-component HTTP/1.1" 200 -
2026-03-15 14:01:35,793 [INFO] werkzeug: 127.0.0.1 - - [15/Mar/2026 14:01:35] "POST /_dash-update-component HTTP/1.1" 200 -
2026-03-15 14:01:35,795 [INFO] werkzeug: 127.0.0.1 - - [15/Mar/2026 14:01:35] "POST /_dash-update-component HTTP/1.1" 200 -
2026-03-15 14:01:37,439 [WARNING] app.collector.cpu: CPU temp unavailable. Install LibreHardwareMonitor and enable WMI: https://github.com/LibreHardwareMonitor/LibreHardwareMonitor
2026-03-15 14:01:38,697 [INFO] werkzeug: 127.0.0.1 - - [15/Mar/2026 14:01:38] "POST /_dash-update-component HTTP/1.1" 200 -
2026-03-15 14:01:38,702 [INFO] werkzeug: 127.0.0.1 - - [15/Mar/2026 14:01:38] "POST /_dash-update-component HTTP/1.1" 200 -
2026-03-15 14:01:38,766 [INFO] werkzeug: 127.0.0.1 - - [15/Mar/2026 14:01:38] "POST /_dash-update-component HTTP/1.1" 200 -
2026-03-15 14:01:38,790 [INFO] werkzeug: 127.0.0.1 - - [15/Mar/2026 14:01:38] "POST /_dash-update-component HTTP/1.1" 200 -
2026-03-15 14:01:38,793 [INFO] werkzeug: 127.0.0.1 - - [15/Mar/2026 14:01:38] "POST /_dash-update-component HTTP/1.1" 200 -
2026-03-15 14:01:38,799 [INFO] werkzeug: 127.0.0.1 - - [15/Mar/2026 14:01:38] "POST /_dash-update-component HTTP/1.1" 200 -
2026-03-15 14:01:41,708 [INFO] werkzeug: 127.0.0.1 - - [15/Mar/2026 14:01:41] "POST /_dash-update-component HTTP/1.1" 200 -
2026-03-15 14:01:41,713 [INFO] werkzeug: 127.0.0.1 - - [15/Mar/2026 14:01:41] "POST /_dash-update-component HTTP/1.1" 200 -
2026-03-15 14:01:41,766 [INFO] werkzeug: 127.0.0.1 - - [15/Mar/2026 14:01:41] "POST /_dash-update-component HTTP/1.1" 200 -
2026-03-15 14:01:41,803 [INFO] werkzeug: 127.0.0.1 - - [15/Mar/2026 14:01:41] "POST /_dash-update-component HTTP/1.1" 200 -
2026-03-15 14:01:41,805 [INFO] werkzeug: 127.0.0.1 - - [15/Mar/2026 14:01:41] "POST /_dash-update-component HTTP/1.1" 200 -
2026-03-15 14:01:41,808 [INFO] werkzeug: 127.0.0.1 - - [15/Mar/2026 14:01:41] "POST /_dash-update-component HTTP/1.1" 200 -
2026-03-15 14:01:43,553 [WARNING] app.collector.cpu: CPU temp unavailable. Install LibreHardwareMonitor and enable WMI: https://github.com/LibreHardwareMonitor/LibreHardwareMonitor
2026-03-15 14:01:44,708 [INFO] werkzeug: 127.0.0.1 - - [15/Mar/2026 14:01:44] "POST /_dash-update-component HTTP/1.1" 200 -
2026-03-15 14:01:44,716 [INFO] werkzeug: 127.0.0.1 - - [15/Mar/2026 14:01:44] "POST /_dash-update-component HTTP/1.1" 200 -
2026-03-15 14:01:44,807 [INFO] werkzeug: 127.0.0.1 - - [15/Mar/2026 14:01:44] "POST /_dash-update-component HTTP/1.1" 200 -
2026-03-15 14:01:44,830 [INFO] werkzeug: 127.0.0.1 - - [15/Mar/2026 14:01:44] "POST /_dash-update-component HTTP/1.1" 200 -
2026-03-15 14:01:44,844 [INFO] werkzeug: 127.0.0.1 - - [15/Mar/2026 14:01:44] "POST /_dash-update-component HTTP/1.1" 200 -
2026-03-15 14:01:44,847 [INFO] werkzeug: 127.0.0.1 - - [15/Mar/2026 14:01:44] "POST /_dash-update-component HTTP/1.1" 200 -
2026-03-15 14:01:47,708 [INFO] werkzeug: 127.0.0.1 - - [15/Mar/2026 14:01:47] "POST /_dash-update-component HTTP/1.1" 200 -
2026-03-15 14:01:47,715 [INFO] werkzeug: 127.0.0.1 - - [15/Mar/2026 14:01:47] "POST /_dash-update-component HTTP/1.1" 200 -
2026-03-15 14:01:47,760 [INFO] werkzeug: 127.0.0.1 - - [15/Mar/2026 14:01:47] "POST /_dash-update-component HTTP/1.1" 200 -
2026-03-15 14:01:47,795 [INFO] werkzeug: 127.0.0.1 - - [15/Mar/2026 14:01:47] "POST /_dash-update-component HTTP/1.1" 200 -
2026-03-15 14:01:47,798 [INFO] werkzeug: 127.0.0.1 - - [15/Mar/2026 14:01:47] "POST /_dash-update-component HTTP/1.1" 200 -
2026-03-15 14:01:47,801 [INFO] werkzeug: 127.0.0.1 - - [15/Mar/2026 14:01:47] "POST /_dash-update-component HTTP/1.1" 200 -
2026-03-15 14:01:49,789 [WARNING] app.collector.cpu: CPU temp unavailable. Install LibreHardwareMonitor and enable WMI: https://github.com/LibreHardwareMonitor/LibreHardwareMonitor
2026-03-15 14:01:50,697 [INFO] werkzeug: 127.0.0.1 - - [15/Mar/2026 14:01:50] "POST /_dash-update-component HTTP/1.1" 200 -
2026-03-15 14:01:50,764 [INFO] werkzeug: 127.0.0.1 - - [15/Mar/2026 14:01:50] "POST /_dash-update-component HTTP/1.1" 200 -
2026-03-15 14:01:50,786 [INFO] werkzeug: 127.0.0.1 - - [15/Mar/2026 14:01:50] "POST /_dash-update-component HTTP/1.1" 200 -
2026-03-15 14:01:50,790 [INFO] werkzeug: 127.0.0.1 - - [15/Mar/2026 14:01:50] "POST /_dash-update-component HTTP/1.1" 200 -
2026-03-15 14:01:50,793 [INFO] werkzeug: 127.0.0.1 - - [15/Mar/2026 14:01:50] "POST /_dash-update-component HTTP/1.1" 200 -
2026-03-15 14:01:50,795 [INFO] werkzeug: 127.0.0.1 - - [15/Mar/2026 14:01:50] "POST /_dash-update-component HTTP/1.1" 200 -
2026-03-15 14:01:53,703 [INFO] werkzeug: 127.0.0.1 - - [15/Mar/2026 14:01:53] "POST /_dash-update-component HTTP/1.1" 200 -
2026-03-15 14:01:53,710 [INFO] werkzeug: 127.0.0.1 - - [15/Mar/2026 14:01:53] "POST /_dash-update-component HTTP/1.1" 200 -
2026-03-15 14:01:53,785 [INFO] werkzeug: 127.0.0.1 - - [15/Mar/2026 14:01:53] "POST /_dash-update-component HTTP/1.1" 200 -
2026-03-15 14:01:53,786 [INFO] werkzeug: 127.0.0.1 - - [15/Mar/2026 14:01:53] "POST /_dash-update-component HTTP/1.1" 200 -
2026-03-15 14:01:53,791 [INFO] werkzeug: 127.0.0.1 - - [15/Mar/2026 14:01:53] "POST /_dash-update-component HTTP/1.1" 200 -
2026-03-15 14:01:53,794 [INFO] werkzeug: 127.0.0.1 - - [15/Mar/2026 14:01:53] "POST /_dash-update-component HTTP/1.1" 200 -
2026-03-15 14:01:55,944 [WARNING] app.collector.cpu: CPU temp unavailable. Install LibreHardwareMonitor and enable WMI: https://github.com/LibreHardwareMonitor/LibreHardwareMonitor
2026-03-15 14:01:56,697 [INFO] werkzeug: 127.0.0.1 - - [15/Mar/2026 14:01:56] "POST /_dash-update-component HTTP/1.1" 200 -
2026-03-15 14:01:56,702 [INFO] werkzeug: 127.0.0.1 - - [15/Mar/2026 14:01:56] "POST /_dash-update-component HTTP/1.1" 200 -
2026-03-15 14:01:56,755 [INFO] werkzeug: 127.0.0.1 - - [15/Mar/2026 14:01:56] "POST /_dash-update-component HTTP/1.1" 200 -
2026-03-15 14:01:56,779 [INFO] werkzeug: 127.0.0.1 - - [15/Mar/2026 14:01:56] "POST /_dash-update-component HTTP/1.1" 200 -
2026-03-15 14:01:56,791 [INFO] werkzeug: 127.0.0.1 - - [15/Mar/2026 14:01:56] "POST /_dash-update-component HTTP/1.1" 200 -
2026-03-15 14:01:56,794 [INFO] werkzeug: 127.0.0.1 - - [15/Mar/2026 14:01:56] "POST /_dash-update-component HTTP/1.1" 200 -
2026-03-15 14:01:58,426 [INFO] app.watchdog.actions: No previous plan stored; skipping restore.
2026-03-15 14:01:59,710 [INFO] werkzeug: 127.0.0.1 - - [15/Mar/2026 14:01:59] "POST /_dash-update-component HTTP/1.1" 200 -
2026-03-15 14:01:59,715 [INFO] werkzeug: 127.0.0.1 - - [15/Mar/2026 14:01:59] "POST /_dash-update-component HTTP/1.1" 200 -
2026-03-15 14:01:59,758 [INFO] werkzeug: 127.0.0.1 - - [15/Mar/2026 14:01:59] "POST /_dash-update-component HTTP/1.1" 200 -
2026-03-15 14:01:59,775 [INFO] werkzeug: 127.0.0.1 - - [15/Mar/2026 14:01:59] "POST /_dash-update-component HTTP/1.1" 200 -
2026-03-15 14:01:59,799 [INFO] werkzeug: 127.0.0.1 - - [15/Mar/2026 14:01:59] "POST /_dash-update-component HTTP/1.1" 200 -
2026-03-15 14:01:59,802 [INFO] werkzeug: 127.0.0.1 - - [15/Mar/2026 14:01:59] "POST /_dash-update-component HTTP/1.1" 200 -
2026-03-15 14:02:02,055 [WARNING] app.collector.cpu: CPU temp unavailable. Install LibreHardwareMonitor and enable WMI: https://github.com/LibreHardwareMonitor/LibreHardwareMonitor
2026-03-15 14:02:02,711 [INFO] werkzeug: 127.0.0.1 - - [15/Mar/2026 14:02:02] "POST /_dash-update-component HTTP/1.1" 200 -
2026-03-15 14:02:02,717 [INFO] werkzeug: 127.0.0.1 - - [15/Mar/2026 14:02:02] "POST /_dash-update-component HTTP/1.1" 200 -
2026-03-15 14:02:02,778 [INFO] werkzeug: 127.0.0.1 - - [15/Mar/2026 14:02:02] "POST /_dash-update-component HTTP/1.1" 200 -
2026-03-15 14:02:02,809 [INFO] werkzeug: 127.0.0.1 - - [15/Mar/2026 14:02:02] "POST /_dash-update-component HTTP/1.1" 200 -
2026-03-15 14:02:02,810 [INFO] werkzeug: 127.0.0.1 - - [15/Mar/2026 14:02:02] "POST /_dash-update-component HTTP/1.1" 200 -
2026-03-15 14:02:02,814 [INFO] werkzeug: 127.0.0.1 - - [15/Mar/2026 14:02:02] "POST /_dash-update-component HTTP/1.1" 200 -
2026-03-15 14:02:05,708 [INFO] werkzeug: 127.0.0.1 - - [15/Mar/2026 14:02:05] "POST /_dash-update-component HTTP/1.1" 200 -
2026-03-15 14:02:05,714 [INFO] werkzeug: 127.0.0.1 - - [15/Mar/2026 14:02:05] "POST /_dash-update-component HTTP/1.1" 200 -
2026-03-15 14:02:05,742 [INFO] werkzeug: 127.0.0.1 - - [15/Mar/2026 14:02:05] "POST /_dash-update-component HTTP/1.1" 200 -
2026-03-15 14:02:05,774 [INFO] werkzeug: 127.0.0.1 - - [15/Mar/2026 14:02:05] "POST /_dash-update-component HTTP/1.1" 200 -
2026-03-15 14:02:05,801 [INFO] werkzeug: 127.0.0.1 - - [15/Mar/2026 14:02:05] "POST /_dash-update-component HTTP/1.1" 200 -
2026-03-15 14:02:05,803 [INFO] werkzeug: 127.0.0.1 - - [15/Mar/2026 14:02:05] "POST /_dash-update-component HTTP/1.1" 200 -
2026-03-15 14:02:08,407 [WARNING] app.collector.cpu: CPU temp unavailable. Install LibreHardwareMonitor and enable WMI: https://github.com/LibreHardwareMonitor/LibreHardwareMonitor
2026-03-15 14:02:08,699 [INFO] werkzeug: 127.0.0.1 - - [15/Mar/2026 14:02:08] "POST /_dash-update-component HTTP/1.1" 200 -
2026-03-15 14:02:08,705 [INFO] werkzeug: 127.0.0.1 - - [15/Mar/2026 14:02:08] "POST /_dash-update-component HTTP/1.1" 200 -
2026-03-15 14:02:08,769 [INFO] werkzeug: 127.0.0.1 - - [15/Mar/2026 14:02:08] "POST /_dash-update-component HTTP/1.1" 200 -
2026-03-15 14:02:08,818 [INFO] werkzeug: 127.0.0.1 - - [15/Mar/2026 14:02:08] "POST /_dash-update-component HTTP/1.1" 200 -
2026-03-15 14:02:08,820 [INFO] werkzeug: 127.0.0.1 - - [15/Mar/2026 14:02:08] "POST /_dash-update-component HTTP/1.1" 200 -
2026-03-15 14:02:08,825 [INFO] werkzeug: 127.0.0.1 - - [15/Mar/2026 14:02:08] "POST /_dash-update-component HTTP/1.1" 200 -
2026-03-15 14:02:11,699 [INFO] werkzeug: 127.0.0.1 - - [15/Mar/2026 14:02:11] "POST /_dash-update-component HTTP/1.1" 200 -
2026-03-15 14:02:11,704 [INFO] werkzeug: 127.0.0.1 - - [15/Mar/2026 14:02:11] "POST /_dash-update-component HTTP/1.1" 200 -
2026-03-15 14:02:11,732 [INFO] werkzeug: 127.0.0.1 - - [15/Mar/2026 14:02:11] "POST /_dash-update-component HTTP/1.1" 200 -
2026-03-15 14:02:11,779 [INFO] werkzeug: 127.0.0.1 - - [15/Mar/2026 14:02:11] "POST /_dash-update-component HTTP/1.1" 200 -
2026-03-15 14:02:11,797 [INFO] werkzeug: 127.0.0.1 - - [15/Mar/2026 14:02:11] "POST /_dash-update-component HTTP/1.1" 200 -
2026-03-15 14:02:11,801 [INFO] werkzeug: 127.0.0.1 - - [15/Mar/2026 14:02:11] "POST /_dash-update-component HTTP/1.1" 200 -
2026-03-15 14:02:14,699 [INFO] werkzeug: 127.0.0.1 - - [15/Mar/2026 14:02:14] "POST /_dash-update-component HTTP/1.1" 200 -
2026-03-15 14:02:14,705 [INFO] werkzeug: 127.0.0.1 - - [15/Mar/2026 14:02:14] "POST /_dash-update-component HTTP/1.1" 200 -
2026-03-15 14:02:14,766 [INFO] werkzeug: 127.0.0.1 - - [15/Mar/2026 14:02:14] "POST /_dash-update-component HTTP/1.1" 200 -
2026-03-15 14:02:14,794 [INFO] werkzeug: 127.0.0.1 - - [15/Mar/2026 14:02:14] "POST /_dash-update-component HTTP/1.1" 200 -
2026-03-15 14:02:14,795 [INFO] werkzeug: 127.0.0.1 - - [15/Mar/2026 14:02:14] "POST /_dash-update-component HTTP/1.1" 200 -
2026-03-15 14:02:14,799 [INFO] werkzeug: 127.0.0.1 - - [15/Mar/2026 14:02:14] "POST /_dash-update-component HTTP/1.1" 200 -
2026-03-15 14:02:16,390 [INFO] app.watchdog.ats_evaluator: ATS evaluation score=0.8 verdict=CLEAN fresh_scan=True
2026-03-15 14:02:17,700 [INFO] werkzeug: 127.0.0.1 - - [15/Mar/2026 14:02:17] "POST /_dash-update-component HTTP/1.1" 200 -
2026-03-15 14:02:17,706 [INFO] werkzeug: 127.0.0.1 - - [15/Mar/2026 14:02:17] "POST /_dash-update-component HTTP/1.1" 200 -
2026-03-15 14:02:17,718 [INFO] werkzeug: 127.0.0.1 - - [15/Mar/2026 14:02:17] "POST /_dash-update-component HTTP/1.1" 200 -
2026-03-15 14:02:17,753 [INFO] werkzeug: 127.0.0.1 - - [15/Mar/2026 14:02:17] "POST /_dash-update-component HTTP/1.1" 200 -
2026-03-15 14:02:17,797 [INFO] werkzeug: 127.0.0.1 - - [15/Mar/2026 14:02:17] "POST /_dash-update-component HTTP/1.1" 200 -
2026-03-15 14:02:17,800 [INFO] werkzeug: 127.0.0.1 - - [15/Mar/2026 14:02:17] "POST /_dash-update-component HTTP/1.1" 200 -
2026-03-15 14:02:19,992 [WARNING] app.collector.cpu: CPU temp unavailable. Install LibreHardwareMonitor and enable WMI: https://github.com/LibreHardwareMonitor/LibreHardwareMonitor
2026-03-15 14:02:20,702 [INFO] werkzeug: 127.0.0.1 - - [15/Mar/2026 14:02:20] "POST /_dash-update-component HTTP/1.1" 200 -
2026-03-15 14:02:20,710 [INFO] werkzeug: 127.0.0.1 - - [15/Mar/2026 14:02:20] "POST /_dash-update-component HTTP/1.1" 200 -
2026-03-15 14:02:20,741 [INFO] werkzeug: 127.0.0.1 - - [15/Mar/2026 14:02:20] "POST /_dash-update-component HTTP/1.1" 200 -
2026-03-15 14:02:20,805 [INFO] werkzeug: 127.0.0.1 - - [15/Mar/2026 14:02:20] "POST /_dash-update-component HTTP/1.1" 200 -
2026-03-15 14:02:20,807 [INFO] werkzeug: 127.0.0.1 - - [15/Mar/2026 14:02:20] "POST /_dash-update-component HTTP/1.1" 200 -
2026-03-15 14:02:20,810 [INFO] werkzeug: 127.0.0.1 - - [15/Mar/2026 14:02:20] "POST /_dash-update-component HTTP/1.1" 200 -
2026-03-15 14:02:23,698 [INFO] werkzeug: 127.0.0.1 - - [15/Mar/2026 14:02:23] "POST /_dash-update-component HTTP/1.1" 200 -
2026-03-15 14:02:23,704 [INFO] werkzeug: 127.0.0.1 - - [15/Mar/2026 14:02:23] "POST /_dash-update-component HTTP/1.1" 200 -
2026-03-15 14:02:23,750 [INFO] werkzeug: 127.0.0.1 - - [15/Mar/2026 14:02:23] "POST /_dash-update-component HTTP/1.1" 200 -
2026-03-15 14:02:23,797 [INFO] werkzeug: 127.0.0.1 - - [15/Mar/2026 14:02:23] "POST /_dash-update-component HTTP/1.1" 200 -
2026-03-15 14:02:23,799 [INFO] werkzeug: 127.0.0.1 - - [15/Mar/2026 14:02:23] "POST /_dash-update-component HTTP/1.1" 200 -
2026-03-15 14:02:23,803 [INFO] werkzeug: 127.0.0.1 - - [15/Mar/2026 14:02:23] "POST /_dash-update-component HTTP/1.1" 200 -
2026-03-15 14:02:26,135 [WARNING] app.collector.cpu: CPU temp unavailable. Install LibreHardwareMonitor and enable WMI: https://github.com/LibreHardwareMonitor/LibreHardwareMonitor
2026-03-15 14:02:26,705 [INFO] werkzeug: 127.0.0.1 - - [15/Mar/2026 14:02:26] "POST /_dash-update-component HTTP/1.1" 200 -
2026-03-15 14:02:26,719 [INFO] werkzeug: 127.0.0.1 - - [15/Mar/2026 14:02:26] "POST /_dash-update-component HTTP/1.1" 200 -
2026-03-15 14:02:26,775 [INFO] werkzeug: 127.0.0.1 - - [15/Mar/2026 14:02:26] "POST /_dash-update-component HTTP/1.1" 200 -
2026-03-15 14:02:26,794 [INFO] werkzeug: 127.0.0.1 - - [15/Mar/2026 14:02:26] "POST /_dash-update-component HTTP/1.1" 200 -
2026-03-15 14:02:26,838 [INFO] werkzeug: 127.0.0.1 - - [15/Mar/2026 14:02:26] "POST /_dash-update-component HTTP/1.1" 200 -
2026-03-15 14:02:26,831 [INFO] werkzeug: 127.0.0.1 - - [15/Mar/2026 14:02:26] "POST /_dash-update-component HTTP/1.1" 200 -
2026-03-15 14:02:30,921 [INFO] werkzeug: 127.0.0.1 - - [15/Mar/2026 14:02:30] "POST /_dash-update-component HTTP/1.1" 200 -
2026-03-15 14:02:30,928 [INFO] werkzeug: 127.0.0.1 - - [15/Mar/2026 14:02:30] "POST /_dash-update-component HTTP/1.1" 200 -
2026-03-15 14:02:30,942 [INFO] werkzeug: 127.0.0.1 - - [15/Mar/2026 14:02:30] "POST /_dash-update-component HTTP/1.1" 200 -
2026-03-15 14:02:30,997 [INFO] werkzeug: 127.0.0.1 - - [15/Mar/2026 14:02:30] "POST /_dash-update-component HTTP/1.1" 200 -
2026-03-15 14:02:31,014 [INFO] werkzeug: 127.0.0.1 - - [15/Mar/2026 14:02:31] "POST /_dash-update-component HTTP/1.1" 200 -
2026-03-15 14:02:31,017 [INFO] werkzeug: 127.0.0.1 - - [15/Mar/2026 14:02:31] "POST /_dash-update-component HTTP/1.1" 200 -
2026-03-15 14:02:32,746 [WARNING] app.collector.cpu: CPU temp unavailable. Install LibreHardwareMonitor and enable WMI: https://github.com/LibreHardwareMonitor/LibreHardwareMonitor
2026-03-15 14:02:33,921 [INFO] werkzeug: 127.0.0.1 - - [15/Mar/2026 14:02:33] "POST /_dash-update-component HTTP/1.1" 200 -
2026-03-15 14:02:33,929 [INFO] werkzeug: 127.0.0.1 - - [15/Mar/2026 14:02:33] "POST /_dash-update-component HTTP/1.1" 200 -
2026-03-15 14:02:33,978 [INFO] werkzeug: 127.0.0.1 - - [15/Mar/2026 14:02:33] "POST /_dash-update-component HTTP/1.1" 200 -
2026-03-15 14:02:34,036 [INFO] werkzeug: 127.0.0.1 - - [15/Mar/2026 14:02:34] "POST /_dash-update-component HTTP/1.1" 200 -
2026-03-15 14:02:34,038 [INFO] werkzeug: 127.0.0.1 - - [15/Mar/2026 14:02:34] "POST /_dash-update-component HTTP/1.1" 200 -
2026-03-15 14:02:34,043 [INFO] werkzeug: 127.0.0.1 - - [15/Mar/2026 14:02:34] "POST /_dash-update-component HTTP/1.1" 200 -
2026-03-15 14:02:36,920 [INFO] werkzeug: 127.0.0.1 - - [15/Mar/2026 14:02:36] "POST /_dash-update-component HTTP/1.1" 200 -
2026-03-15 14:02:36,928 [INFO] werkzeug: 127.0.0.1 - - [15/Mar/2026 14:02:36] "POST /_dash-update-component HTTP/1.1" 200 -
2026-03-15 14:02:37,033 [INFO] werkzeug: 127.0.0.1 - - [15/Mar/2026 14:02:37] "POST /_dash-update-component HTTP/1.1" 200 -
2026-03-15 14:02:37,035 [INFO] werkzeug: 127.0.0.1 - - [15/Mar/2026 14:02:37] "POST /_dash-update-component HTTP/1.1" 200 -
2026-03-15 14:02:37,038 [INFO] werkzeug: 127.0.0.1 - - [15/Mar/2026 14:02:37] "POST /_dash-update-component HTTP/1.1" 200 -
2026-03-15 14:02:37,043 [INFO] werkzeug: 127.0.0.1 - - [15/Mar/2026 14:02:37] "POST /_dash-update-component HTTP/1.1" 200 -
2026-03-15 14:02:39,131 [WARNING] app.collector.cpu: CPU temp unavailable. Install LibreHardwareMonitor and enable WMI: https://github.com/LibreHardwareMonitor/LibreHardwareMonitor
2026-03-15 14:02:39,898 [INFO] werkzeug: 127.0.0.1 - - [15/Mar/2026 14:02:39] "POST /_dash-update-component HTTP/1.1" 200 -
2026-03-15 14:02:39,904 [INFO] werkzeug: 127.0.0.1 - - [15/Mar/2026 14:02:39] "POST /_dash-update-component HTTP/1.1" 200 -
2026-03-15 14:02:39,977 [INFO] werkzeug: 127.0.0.1 - - [15/Mar/2026 14:02:39] "POST /_dash-update-component HTTP/1.1" 200 -
2026-03-15 14:02:40,003 [INFO] werkzeug: 127.0.0.1 - - [15/Mar/2026 14:02:40] "POST /_dash-update-component HTTP/1.1" 200 -
2026-03-15 14:02:40,050 [INFO] werkzeug: 127.0.0.1 - - [15/Mar/2026 14:02:40] "POST /_dash-update-component HTTP/1.1" 200 -
2026-03-15 14:02:40,077 [INFO] werkzeug: 127.0.0.1 - - [15/Mar/2026 14:02:40] "POST /_dash-update-component HTTP/1.1" 200 -
2026-03-15 14:02:42,907 [INFO] werkzeug: 127.0.0.1 - - [15/Mar/2026 14:02:42] "POST /_dash-update-component HTTP/1.1" 200 -
2026-03-15 14:02:42,913 [INFO] werkzeug: 127.0.0.1 - - [15/Mar/2026 14:02:42] "POST /_dash-update-component HTTP/1.1" 200 -
2026-03-15 14:02:42,979 [INFO] werkzeug: 127.0.0.1 - - [15/Mar/2026 14:02:42] "POST /_dash-update-component HTTP/1.1" 200 -
2026-03-15 14:02:43,000 [INFO] werkzeug: 127.0.0.1 - - [15/Mar/2026 14:02:43] "POST /_dash-update-component HTTP/1.1" 200 -
2026-03-15 14:02:43,003 [INFO] werkzeug: 127.0.0.1 - - [15/Mar/2026 14:02:43] "POST /_dash-update-component HTTP/1.1" 200 -
2026-03-15 14:02:43,008 [INFO] werkzeug: 127.0.0.1 - - [15/Mar/2026 14:02:43] "POST /_dash-update-component HTTP/1.1" 200 -
2026-03-15 14:02:45,912 [INFO] werkzeug: 127.0.0.1 - - [15/Mar/2026 14:02:45] "POST /_dash-update-component HTTP/1.1" 200 -
2026-03-15 14:02:45,919 [INFO] werkzeug: 127.0.0.1 - - [15/Mar/2026 14:02:45] "POST /_dash-update-component HTTP/1.1" 200 -
2026-03-15 14:02:45,955 [INFO] werkzeug: 127.0.0.1 - - [15/Mar/2026 14:02:45] "POST /_dash-update-component HTTP/1.1" 200 -
2026-03-15 14:02:45,997 [INFO] werkzeug: 127.0.0.1 - - [15/Mar/2026 14:02:45] "POST /_dash-update-component HTTP/1.1" 200 -
2026-03-15 14:02:46,029 [INFO] werkzeug: 127.0.0.1 - - [15/Mar/2026 14:02:46] "POST /_dash-update-component HTTP/1.1" 200 -
2026-03-15 14:02:46,034 [INFO] werkzeug: 127.0.0.1 - - [15/Mar/2026 14:02:46] "POST /_dash-update-component HTTP/1.1" 200 -
2026-03-15 14:02:46,194 [WARNING] app.collector.cpu: CPU temp unavailable. Install LibreHardwareMonitor and enable WMI: https://github.com/LibreHardwareMonitor/LibreHardwareMonitor
2026-03-15 14:02:48,912 [INFO] werkzeug: 127.0.0.1 - - [15/Mar/2026 14:02:48] "POST /_dash-update-component HTTP/1.1" 200 -
2026-03-15 14:02:48,973 [INFO] werkzeug: 127.0.0.1 - - [15/Mar/2026 14:02:48] "POST /_dash-update-component HTTP/1.1" 200 -
2026-03-15 14:02:49,011 [INFO] werkzeug: 127.0.0.1 - - [15/Mar/2026 14:02:49] "POST /_dash-update-component HTTP/1.1" 200 -
2026-03-15 14:02:49,023 [INFO] werkzeug: 127.0.0.1 - - [15/Mar/2026 14:02:49] "POST /_dash-update-component HTTP/1.1" 200 -
2026-03-15 14:02:49,026 [INFO] werkzeug: 127.0.0.1 - - [15/Mar/2026 14:02:49] "POST /_dash-update-component HTTP/1.1" 200 -
2026-03-15 14:02:49,029 [INFO] werkzeug: 127.0.0.1 - - [15/Mar/2026 14:02:49] "POST /_dash-update-component HTTP/1.1" 200 -
2026-03-15 14:02:51,907 [INFO] werkzeug: 127.0.0.1 - - [15/Mar/2026 14:02:51] "POST /_dash-update-component HTTP/1.1" 200 -
2026-03-15 14:02:51,914 [INFO] werkzeug: 127.0.0.1 - - [15/Mar/2026 14:02:51] "POST /_dash-update-component HTTP/1.1" 200 -
2026-03-15 14:02:51,957 [INFO] werkzeug: 127.0.0.1 - - [15/Mar/2026 14:02:51] "POST /_dash-update-component HTTP/1.1" 200 -
2026-03-15 14:02:51,992 [INFO] werkzeug: 127.0.0.1 - - [15/Mar/2026 14:02:51] "POST /_dash-update-component HTTP/1.1" 200 -
2026-03-15 14:02:51,993 [INFO] werkzeug: 127.0.0.1 - - [15/Mar/2026 14:02:51] "POST /_dash-update-component HTTP/1.1" 200 -
